From,Name,Relationship_Type,Rel_value,To,Name
63,tt63,Similar to,0.63,90,tt90
63,tt63,Similar to,0.58,91,tt91
63,tt63,Similar to,0.64,92,tt92
63,tt63,Similar to,0.84,93,tt93
63,tt63,Similar to,0.28,94,tt94
63,tt63,Similar to,0.4,95,tt95
63,tt63,Similar to,0.25,96,tt96
63,tt63,Similar to,0.13,97,tt97
63,tt63,Similar to,0.82,98,tt98
63,tt63,Similar to,0.68,99,tt99
63,tt63,Similar to,0.76,100,tt100
64,tt64,Similar to,0.63,65,tt65
64,tt64,Similar to,0.77,66,tt66
64,tt64,Similar to,0.21,67,tt67
64,tt64,Similar to,0,68,tt68
64,tt64,Similar to,0.68,69,tt69
64,tt64,Similar to,0.67,70,tt70
64,tt64,Similar to,0.68,71,tt71
64,tt64,Similar to,0.93,72,tt72
64,tt64,Similar to,0.35,73,tt73
64,tt64,Similar to,0.16,74,tt74
64,tt64,Similar to,0.84,75,tt75
64,tt64,Similar to,0,76,tt76
64,tt64,Similar to,0.12,77,tt77
64,tt64,Similar to,0.93,78,tt78
64,tt64,Similar to,0.96,79,tt79
64,tt64,Similar to,0.71,80,tt80
64,tt64,Similar to,0.78,81,tt81
64,tt64,Similar to,0.91,82,tt82
64,tt64,Similar to,0.35,83,tt83
64,tt64,Similar to,0.54,84,tt84
64,tt64,Similar to,0.55,85,tt85
64,tt64,Similar to,0.23,86,tt86
64,tt64,Similar to,0.65,87,tt87
64,tt64,Similar to,0.12,88,tt88
64,tt64,Similar to,0.56,89,tt89
64,tt64,Similar to,0.7,90,tt90
64,tt64,Similar to,0.51,91,tt91
64,tt64,Similar to,0.67,92,tt92
64,tt64,Similar to,0.44,93,tt93
64,tt64,Similar to,0.78,94,tt94
64,tt64,Similar to,0.68,95,tt95
64,tt64,Similar to,0.51,96,tt96
64,tt64,Similar to,0.41,97,tt97
64,tt64,Similar to,0.64,98,tt98
64,tt64,Similar to,0.8,99,tt99
64,tt64,Similar to,0.3,100,tt100
65,tt65,Similar to,0.88,66,tt66
65,tt65,Similar to,0.41,67,tt67
65,tt65,Similar to,0.05,68,tt68
65,tt65,Similar to,0.48,69,tt69
65,tt65,Similar to,0.81,70,tt70
65,tt65,Similar to,0.91,71,tt71
65,tt65,Similar to,0.66,72,tt72
65,tt65,Similar to,0.66,73,tt73
65,tt65,Similar to,0.71,74,tt74
65,tt65,Similar to,0.87,75,tt75
65,tt65,Similar to,0.73,76,tt76
65,tt65,Similar to,0.21,77,tt77
65,tt65,Similar to,0.64,78,tt78
65,tt65,Similar to,0.55,79,tt79
65,tt65,Similar to,0.01,80,tt80
65,tt65,Similar to,0.23,81,tt81
65,tt65,Similar to,0.13,82,tt82
65,tt65,Similar to,0.6,83,tt83
65,tt65,Similar to,0.64,84,tt84
65,tt65,Similar to,0.78,85,tt85
65,tt65,Similar to,0.97,86,tt86
65,tt65,Similar to,0.68,87,tt87
65,tt65,Similar to,0.06,88,tt88
65,tt65,Similar to,0.35,89,tt89
65,tt65,Similar to,0.1,90,tt90
65,tt65,Similar to,0.73,91,tt91
65,tt65,Similar to,0.31,92,tt92
65,tt65,Similar to,0.32,93,tt93
65,tt65,Similar to,0.16,94,tt94
65,tt65,Similar to,0.99,95,tt95
65,tt65,Similar to,0.05,96,tt96
65,tt65,Similar to,0.85,97,tt97
65,tt65,Similar to,0.11,98,tt98
65,tt65,Similar to,0.62,99,tt99
65,tt65,Similar to,0.63,100,tt100
66,tt66,Similar to,0.04,67,tt67
66,tt66,Similar to,0.72,68,tt68
66,tt66,Similar to,0.54,69,tt69
66,tt66,Similar to,0.98,70,tt70
66,tt66,Similar to,0.68,71,tt71
66,tt66,Similar to,0.72,72,tt72
66,tt66,Similar to,0.48,73,tt73
66,tt66,Similar to,0.58,74,tt74
66,tt66,Similar to,0.55,75,tt75
66,tt66,Similar to,0.25,76,tt76
66,tt66,Similar to,0.61,77,tt77
66,tt66,Similar to,0.23,78,tt78
66,tt66,Similar to,0.94,79,tt79
66,tt66,Similar to,0.27,80,tt80
66,tt66,Similar to,0.76,81,tt81
66,tt66,Similar to,0.3,82,tt82
66,tt66,Similar to,0.93,83,tt83
66,tt66,Similar to,0.96,84,tt84
66,tt66,Similar to,0.26,85,tt85
66,tt66,Similar to,0.94,86,tt86
66,tt66,Similar to,0.3,87,tt87
66,tt66,Similar to,0.27,88,tt88
66,tt66,Similar to,0.8,89,tt89
66,tt66,Similar to,0.52,90,tt90
66,tt66,Similar to,0.45,91,tt91
66,tt66,Similar to,0.15,92,tt92
66,tt66,Similar to,0.14,93,tt93
66,tt66,Similar to,0.71,94,tt94
66,tt66,Similar to,0.46,95,tt95
66,tt66,Similar to,0.64,96,tt96
66,tt66,Similar to,0.63,97,tt97
66,tt66,Similar to,0.93,98,tt98
66,tt66,Similar to,0.03,99,tt99
66,tt66,Similar to,0.14,100,tt100
67,tt67,Similar to,0.15,68,tt68
67,tt67,Similar to,0.63,69,tt69
67,tt67,Similar to,0.96,70,tt70
67,tt67,Similar to,0.07,71,tt71
67,tt67,Similar to,0.35,72,tt72
67,tt67,Similar to,0.45,73,tt73
67,tt67,Similar to,0.36,74,tt74
67,tt67,Similar to,0.58,75,tt75
67,tt67,Similar to,0.74,76,tt76
67,tt67,Similar to,0.09,77,tt77
67,tt67,Similar to,0.89,78,tt78
67,tt67,Similar to,0.12,79,tt79
67,tt67,Similar to,0.18,80,tt80
67,tt67,Similar to,0.77,81,tt81
67,tt67,Similar to,0.55,82,tt82
67,tt67,Similar to,0.16,83,tt83
67,tt67,Similar to,0.62,84,tt84
67,tt67,Similar to,0.88,85,tt85
67,tt67,Similar to,0.08,86,tt86
67,tt67,Similar to,0.21,87,tt87
67,tt67,Similar to,0.36,88,tt88
67,tt67,Similar to,0.77,89,tt89
67,tt67,Similar to,0.12,90,tt90
67,tt67,Similar to,0.91,91,tt91
67,tt67,Similar to,0.18,92,tt92
67,tt67,Similar to,0.81,93,tt93
67,tt67,Similar to,0.4,94,tt94
67,tt67,Similar to,0.27,95,tt95
67,tt67,Similar to,0.19,96,tt96
67,tt67,Similar to,0.57,97,tt97
67,tt67,Similar to,0.35,98,tt98
67,tt67,Similar to,0.81,99,tt99
67,tt67,Similar to,0.33,100,tt100
68,tt68,Similar to,0.65,69,tt69
68,tt68,Similar to,0.16,70,tt70
68,tt68,Similar to,0.94,71,tt71
68,tt68,Similar to,0.38,72,tt72
68,tt68,Similar to,0.86,73,tt73
68,tt68,Similar to,0.1,74,tt74
68,tt68,Similar to,0.09,75,tt75
68,tt68,Similar to,0.43,76,tt76
68,tt68,Similar to,0.31,77,tt77
68,tt68,Similar to,1,78,tt78
68,tt68,Similar to,0.05,79,tt79
68,tt68,Similar to,0.94,80,tt80
68,tt68,Similar to,0.07,81,tt81
68,tt68,Similar to,0.53,82,tt82
68,tt68,Similar to,0.25,83,tt83
68,tt68,Similar to,0.54,84,tt84
68,tt68,Similar to,0.65,85,tt85
68,tt68,Similar to,0.24,86,tt86
68,tt68,Similar to,0.89,87,tt87
68,tt68,Similar to,0.68,88,tt88
68,tt68,Similar to,0.8,89,tt89
68,tt68,Similar to,0.38,90,tt90
68,tt68,Similar to,0.15,91,tt91
68,tt68,Similar to,0.3,92,tt92
68,tt68,Similar to,0.13,93,tt93
68,tt68,Similar to,0.84,94,tt94
68,tt68,Similar to,0.94,95,tt95
68,tt68,Similar to,0.24,96,tt96
68,tt68,Similar to,0.31,97,tt97
68,tt68,Similar to,0.6,98,tt98
68,tt68,Similar to,0.38,99,tt99
68,tt68,Similar to,0.33,100,tt100
69,tt69,Similar to,0.9,70,tt70
69,tt69,Similar to,0.18,71,tt71
69,tt69,Similar to,0.36,72,tt72
69,tt69,Similar to,0.59,73,tt73
69,tt69,Similar to,0.1,74,tt74
69,tt69,Similar to,0.8,75,tt75
69,tt69,Similar to,0.62,76,tt76
69,tt69,Similar to,0.17,77,tt77
69,tt69,Similar to,0.85,78,tt78
69,tt69,Similar to,0.49,79,tt79
69,tt69,Similar to,0.13,80,tt80
69,tt69,Similar to,0.72,81,tt81
69,tt69,Similar to,0.66,82,tt82
69,tt69,Similar to,0.89,83,tt83
69,tt69,Similar to,0.62,84,tt84
69,tt69,Similar to,0.19,85,tt85
69,tt69,Similar to,0.06,86,tt86
69,tt69,Similar to,0.99,87,tt87
69,tt69,Similar to,0.26,88,tt88
69,tt69,Similar to,0.02,89,tt89
69,tt69,Similar to,0.85,90,tt90
69,tt69,Similar to,0.26,91,tt91
69,tt69,Similar to,0.85,92,tt92
69,tt69,Similar to,0.98,93,tt93
69,tt69,Similar to,0.7,94,tt94
69,tt69,Similar to,0.39,95,tt95
69,tt69,Similar to,0.05,96,tt96
69,tt69,Similar to,0.25,97,tt97
69,tt69,Similar to,0,98,tt98
69,tt69,Similar to,0.24,99,tt99
69,tt69,Similar to,0.37,100,tt100
7,tt7,Similar to,0.72,8,tt8
7,tt7,Similar to,0.79,9,tt9
7,tt7,Similar to,0.28,10,tt10
7,tt7,Similar to,0.59,11,tt11
7,tt7,Similar to,0.35,12,tt12
7,tt7,Similar to,0.83,13,tt13
7,tt7,Similar to,0.82,14,tt14
7,tt7,Similar to,0.71,15,tt15
7,tt7,Similar to,0.14,16,tt16
7,tt7,Similar to,0.19,17,tt17
7,tt7,Similar to,0.54,18,tt18
7,tt7,Similar to,0.75,19,tt19
7,tt7,Similar to,0.59,20,tt20
7,tt7,Similar to,0.16,21,tt21
7,tt7,Similar to,0.55,22,tt22
7,tt7,Similar to,0.16,23,tt23
7,tt7,Similar to,0.14,24,tt24
7,tt7,Similar to,0.47,25,tt25
7,tt7,Similar to,0.05,26,tt26
7,tt7,Similar to,0.54,27,tt27
7,tt7,Similar to,0.86,28,tt28
7,tt7,Similar to,0.7,29,tt29
7,tt7,Similar to,0.55,30,tt30
7,tt7,Similar to,0.69,31,tt31
7,tt7,Similar to,0.76,32,tt32
7,tt7,Similar to,0.05,33,tt33
7,tt7,Similar to,0.72,34,tt34
7,tt7,Similar to,0.4,35,tt35
7,tt7,Similar to,0.44,36,tt36
7,tt7,Similar to,0.86,37,tt37
7,tt7,Similar to,0.89,38,tt38
7,tt7,Similar to,0.53,39,tt39
7,tt7,Similar to,0.27,40,tt40
7,tt7,Similar to,0.15,41,tt41
7,tt7,Similar to,0.6,42,tt42
7,tt7,Similar to,0.16,43,tt43
7,tt7,Similar to,0.51,44,tt44
7,tt7,Similar to,0.69,45,tt45
7,tt7,Similar to,0.59,46,tt46
7,tt7,Similar to,0.37,47,tt47
7,tt7,Similar to,0.77,48,tt48
7,tt7,Similar to,0.24,49,tt49
7,tt7,Similar to,0.51,50,tt50
7,tt7,Similar to,0.48,51,tt51
7,tt7,Similar to,0.74,52,tt52
7,tt7,Similar to,0.25,53,tt53
7,tt7,Similar to,0.13,54,tt54
7,tt7,Similar to,0.02,55,tt55
7,tt7,Similar to,0.61,56,tt56
7,tt7,Similar to,0.76,57,tt57
7,tt7,Similar to,0.77,58,tt58
7,tt7,Similar to,0.28,59,tt59
7,tt7,Similar to,0.44,60,tt60
7,tt7,Similar to,0.08,61,tt61
7,tt7,Similar to,0.31,62,tt62
7,tt7,Similar to,0.49,63,tt63
7,tt7,Similar to,0.17,64,tt64
7,tt7,Similar to,0.23,65,tt65
7,tt7,Similar to,0.8,66,tt66
7,tt7,Similar to,0.82,67,tt67
7,tt7,Similar to,0.02,68,tt68
7,tt7,Similar to,0.13,69,tt69
7,tt7,Similar to,0.79,70,tt70
7,tt7,Similar to,1,71,tt71
7,tt7,Similar to,0.04,72,tt72
7,tt7,Similar to,0.76,73,tt73
7,tt7,Similar to,0.16,74,tt74
7,tt7,Similar to,0.91,75,tt75
7,tt7,Similar to,0.81,76,tt76
7,tt7,Similar to,0.78,77,tt77
7,tt7,Similar to,0.25,78,tt78
7,tt7,Similar to,0.99,79,tt79
7,tt7,Similar to,0.98,80,tt80
7,tt7,Similar to,0.87,81,tt81
7,tt7,Similar to,0.86,82,tt82
7,tt7,Similar to,0.67,83,tt83
7,tt7,Similar to,0.48,84,tt84
7,tt7,Similar to,0.86,85,tt85
7,tt7,Similar to,0.55,86,tt86
7,tt7,Similar to,0.55,87,tt87
7,tt7,Similar to,0.86,88,tt88
7,tt7,Similar to,0.75,89,tt89
7,tt7,Similar to,0.41,90,tt90
7,tt7,Similar to,0.09,91,tt91
7,tt7,Similar to,0.82,92,tt92
7,tt7,Similar to,0.95,93,tt93
7,tt7,Similar to,0.44,94,tt94
7,tt7,Similar to,0.03,95,tt95
7,tt7,Similar to,0.26,96,tt96
7,tt7,Similar to,0.77,97,tt97
7,tt7,Similar to,0.87,98,tt98
7,tt7,Similar to,0.95,99,tt99
7,tt7,Similar to,0.76,100,tt100
70,tt70,Similar to,0.3,71,tt71
70,tt70,Similar to,0.97,72,tt72
70,tt70,Similar to,0.94,73,tt73
70,tt70,Similar to,0.29,74,tt74
70,tt70,Similar to,0.43,75,tt75
70,tt70,Similar to,0.65,76,tt76
70,tt70,Similar to,0.52,77,tt77
70,tt70,Similar to,0.52,78,tt78
70,tt70,Similar to,0.07,79,tt79
70,tt70,Similar to,0.01,80,tt80
70,tt70,Similar to,0.22,81,tt81
70,tt70,Similar to,0.34,82,tt82
70,tt70,Similar to,0.62,83,tt83
70,tt70,Similar to,0.65,84,tt84
70,tt70,Similar to,0.79,85,tt85
70,tt70,Similar to,0.52,86,tt86
70,tt70,Similar to,0.94,87,tt87
70,tt70,Similar to,0.28,88,tt88
70,tt70,Similar to,0.41,89,tt89
70,tt70,Similar to,0.61,90,tt90
70,tt70,Similar to,0.5,91,tt91
70,tt70,Similar to,0.14,92,tt92
70,tt70,Similar to,0.62,93,tt93
70,tt70,Similar to,0.7,94,tt94
70,tt70,Similar to,0.18,95,tt95
70,tt70,Similar to,0.17,96,tt96
70,tt70,Similar to,0.16,97,tt97
70,tt70,Similar to,0.58,98,tt98
70,tt70,Similar to,0.47,99,tt99
70,tt70,Similar to,0.76,100,tt100
71,tt71,Similar to,0.33,72,tt72
71,tt71,Similar to,0.72,73,tt73
71,tt71,Similar to,0.44,74,tt74
71,tt71,Similar to,0.36,75,tt75
71,tt71,Similar to,0.41,76,tt76
71,tt71,Similar to,0.5,77,tt77
71,tt71,Similar to,0.81,78,tt78
71,tt71,Similar to,0.38,79,tt79
71,tt71,Similar to,0.77,80,tt80
71,tt71,Similar to,0.52,81,tt81
71,tt71,Similar to,0.48,82,tt82
71,tt71,Similar to,0.55,83,tt83
71,tt71,Similar to,0.19,84,tt84
71,tt71,Similar to,0.93,85,tt85
71,tt71,Similar to,0.21,86,tt86
71,tt71,Similar to,0.83,87,tt87
71,tt71,Similar to,0.41,88,tt88
71,tt71,Similar to,0.94,89,tt89
71,tt71,Similar to,0.16,90,tt90
71,tt71,Similar to,0.12,91,tt91
71,tt71,Similar to,0.35,92,tt92
71,tt71,Similar to,0.02,93,tt93
71,tt71,Similar to,0.42,94,tt94
71,tt71,Similar to,0.38,95,tt95
71,tt71,Similar to,0.03,96,tt96
71,tt71,Similar to,0.49,97,tt97
71,tt71,Similar to,0.83,98,tt98
71,tt71,Similar to,0.99,99,tt99
71,tt71,Similar to,0.21,100,tt100
72,tt72,Similar to,0.46,73,tt73
72,tt72,Similar to,0.83,74,tt74
72,tt72,Similar to,0.97,75,tt75
72,tt72,Similar to,0.31,76,tt76
72,tt72,Similar to,0.57,77,tt77
72,tt72,Similar to,0.89,78,tt78
72,tt72,Similar to,0.66,79,tt79
72,tt72,Similar to,0.99,80,tt80
72,tt72,Similar to,0.89,81,tt81
72,tt72,Similar to,0.17,82,tt82
72,tt72,Similar to,0.9,83,tt83
72,tt72,Similar to,0.45,84,tt84
72,tt72,Similar to,0.71,85,tt85
72,tt72,Similar to,0.13,86,tt86
72,tt72,Similar to,0.48,87,tt87
72,tt72,Similar to,0.48,88,tt88
72,tt72,Similar to,0.5,89,tt89
72,tt72,Similar to,0.07,90,tt90
72,tt72,Similar to,0.99,91,tt91
72,tt72,Similar to,0.7,92,tt92
72,tt72,Similar to,0.58,93,tt93
72,tt72,Similar to,0.22,94,tt94
72,tt72,Similar to,0.1,95,tt95
72,tt72,Similar to,0.72,96,tt96
72,tt72,Similar to,0.7,97,tt97
72,tt72,Similar to,0.65,98,tt98
72,tt72,Similar to,0.82,99,tt99
72,tt72,Similar to,0.4,100,tt100
73,tt73,Similar to,0.66,74,tt74
73,tt73,Similar to,0.28,75,tt75
73,tt73,Similar to,0.92,76,tt76
73,tt73,Similar to,0.18,77,tt77
73,tt73,Similar to,0.68,78,tt78
73,tt73,Similar to,0.28,79,tt79
73,tt73,Similar to,0.39,80,tt80
73,tt73,Similar to,0.1,81,tt81
73,tt73,Similar to,0.59,82,tt82
73,tt73,Similar to,0.84,83,tt83
73,tt73,Similar to,0.66,84,tt84
73,tt73,Similar to,0.1,85,tt85
73,tt73,Similar to,0.84,86,tt86
73,tt73,Similar to,0.76,87,tt87
73,tt73,Similar to,0.27,88,tt88
73,tt73,Similar to,0.76,89,tt89
73,tt73,Similar to,0.39,90,tt90
73,tt73,Similar to,0.72,91,tt91
73,tt73,Similar to,0.5,92,tt92
73,tt73,Similar to,0.68,93,tt93
73,tt73,Similar to,0.31,94,tt94
73,tt73,Similar to,0.13,95,tt95
73,tt73,Similar to,0.12,96,tt96
73,tt73,Similar to,0.55,97,tt97
73,tt73,Similar to,0.99,98,tt98
73,tt73,Similar to,0.11,99,tt99
73,tt73,Similar to,0.99,100,tt100
74,tt74,Similar to,0.68,75,tt75
74,tt74,Similar to,0.31,76,tt76
74,tt74,Similar to,0.92,77,tt77
74,tt74,Similar to,0.33,78,tt78
74,tt74,Similar to,0.55,79,tt79
74,tt74,Similar to,0.09,80,tt80
74,tt74,Similar to,0.42,81,tt81
74,tt74,Similar to,0.75,82,tt82
74,tt74,Similar to,0.23,83,tt83
74,tt74,Similar to,0,84,tt84
74,tt74,Similar to,0.05,85,tt85
74,tt74,Similar to,0.01,86,tt86
74,tt74,Similar to,0.51,87,tt87
74,tt74,Similar to,0.54,88,tt88
74,tt74,Similar to,0.84,89,tt89
74,tt74,Similar to,0.41,90,tt90
74,tt74,Similar to,0.51,91,tt91
74,tt74,Similar to,0.44,92,tt92
74,tt74,Similar to,0.21,93,tt93
74,tt74,Similar to,0.86,94,tt94
74,tt74,Similar to,0.48,95,tt95
74,tt74,Similar to,0.88,96,tt96
74,tt74,Similar to,0.77,97,tt97
74,tt74,Similar to,0.43,98,tt98
74,tt74,Similar to,0.79,99,tt99
74,tt74,Similar to,0.19,100,tt100
75,tt75,Similar to,0.21,76,tt76
75,tt75,Similar to,0.05,77,tt77
75,tt75,Similar to,0.9,78,tt78
75,tt75,Similar to,0.45,79,tt79
75,tt75,Similar to,0.08,80,tt80
75,tt75,Similar to,0.02,81,tt81
75,tt75,Similar to,0.56,82,tt82
75,tt75,Similar to,0.24,83,tt83
75,tt75,Similar to,0.93,84,tt84
75,tt75,Similar to,0.61,85,tt85
75,tt75,Similar to,0.02,86,tt86
75,tt75,Similar to,0.7,87,tt87
75,tt75,Similar to,0.97,88,tt88
75,tt75,Similar to,0.73,89,tt89
75,tt75,Similar to,0.53,90,tt90
75,tt75,Similar to,0.08,91,tt91
75,tt75,Similar to,0.27,92,tt92
75,tt75,Similar to,0.19,93,tt93
75,tt75,Similar to,0.28,94,tt94
75,tt75,Similar to,0.69,95,tt95
75,tt75,Similar to,0.55,96,tt96
75,tt75,Similar to,0.41,97,tt97
75,tt75,Similar to,0.3,98,tt98
75,tt75,Similar to,0.23,99,tt99
75,tt75,Similar to,0.25,100,tt100
76,tt76,Similar to,0.52,77,tt77
76,tt76,Similar to,0.65,78,tt78
76,tt76,Similar to,0.42,79,tt79
76,tt76,Similar to,0.53,80,tt80
76,tt76,Similar to,0.81,81,tt81
76,tt76,Similar to,0.08,82,tt82
76,tt76,Similar to,0.13,83,tt83
76,tt76,Similar to,0.52,84,tt84
76,tt76,Similar to,0.67,85,tt85
76,tt76,Similar to,0.24,86,tt86
76,tt76,Similar to,0.49,87,tt87
76,tt76,Similar to,0.83,88,tt88
76,tt76,Similar to,0.08,89,tt89
76,tt76,Similar to,0.72,90,tt90
76,tt76,Similar to,0.14,91,tt91
76,tt76,Similar to,0.99,92,tt92
76,tt76,Similar to,0.7,93,tt93
76,tt76,Similar to,0.48,94,tt94
76,tt76,Similar to,0.78,95,tt95
76,tt76,Similar to,0.04,96,tt96
76,tt76,Similar to,0.54,97,tt97
76,tt76,Similar to,0.72,98,tt98
76,tt76,Similar to,0.29,99,tt99
76,tt76,Similar to,0.72,100,tt100
77,tt77,Similar to,0.77,78,tt78
77,tt77,Similar to,0.18,79,tt79
77,tt77,Similar to,0.73,80,tt80
77,tt77,Similar to,0.17,81,tt81
77,tt77,Similar to,0.37,82,tt82
77,tt77,Similar to,1,83,tt83
77,tt77,Similar to,0.88,84,tt84
77,tt77,Similar to,0.75,85,tt85
77,tt77,Similar to,0.05,86,tt86
77,tt77,Similar to,0.39,87,tt87
77,tt77,Similar to,0.09,88,tt88
77,tt77,Similar to,0.6,89,tt89
77,tt77,Similar to,0.07,90,tt90
77,tt77,Similar to,0.61,91,tt91
77,tt77,Similar to,0.8,92,tt92
77,tt77,Similar to,0.5,93,tt93
77,tt77,Similar to,0.5,94,tt94
77,tt77,Similar to,0.51,95,tt95
77,tt77,Similar to,0.7,96,tt96
77,tt77,Similar to,0.34,97,tt97
77,tt77,Similar to,0.93,98,tt98
77,tt77,Similar to,0.41,99,tt99
77,tt77,Similar to,0.18,100,tt100
78,tt78,Similar to,0.18,79,tt79
78,tt78,Similar to,0.72,80,tt80
78,tt78,Similar to,0.84,81,tt81
78,tt78,Similar to,0.65,82,tt82
78,tt78,Similar to,0.53,83,tt83
78,tt78,Similar to,0.22,84,tt84
78,tt78,Similar to,0.21,85,tt85
78,tt78,Similar to,0.3,86,tt86
78,tt78,Similar to,0.14,87,tt87
78,tt78,Similar to,0.21,88,tt88
78,tt78,Similar to,0.71,89,tt89
78,tt78,Similar to,0.04,90,tt90
78,tt78,Similar to,0.87,91,tt91
78,tt78,Similar to,0.21,92,tt92
78,tt78,Similar to,0.79,93,tt93
78,tt78,Similar to,0.15,94,tt94
78,tt78,Similar to,0.01,95,tt95
78,tt78,Similar to,0.78,96,tt96
78,tt78,Similar to,0.61,97,tt97
78,tt78,Similar to,0.99,98,tt98
78,tt78,Similar to,0.39,99,tt99
78,tt78,Similar to,0.6,100,tt100
79,tt79,Similar to,0.44,80,tt80
79,tt79,Similar to,0.95,81,tt81
79,tt79,Similar to,0.46,82,tt82
79,tt79,Similar to,0.78,83,tt83
79,tt79,Similar to,0.81,84,tt84
79,tt79,Similar to,0.41,85,tt85
79,tt79,Similar to,0.03,86,tt86
79,tt79,Similar to,0.26,87,tt87
79,tt79,Similar to,0.45,88,tt88
79,tt79,Similar to,0.24,89,tt89
79,tt79,Similar to,0.08,90,tt90
79,tt79,Similar to,0.49,91,tt91
79,tt79,Similar to,0.87,92,tt92
79,tt79,Similar to,0.62,93,tt93
79,tt79,Similar to,0.44,94,tt94
79,tt79,Similar to,0.58,95,tt95
79,tt79,Similar to,0.27,96,tt96
79,tt79,Similar to,0.79,97,tt97
79,tt79,Similar to,0.04,98,tt98
79,tt79,Similar to,0.71,99,tt99
79,tt79,Similar to,0.66,100,tt100
8,tt8,Similar to,0.61,9,tt9
8,tt8,Similar to,0.42,10,tt10
8,tt8,Similar to,0.92,11,tt11
8,tt8,Similar to,0.05,12,tt12
8,tt8,Similar to,0.69,13,tt13
8,tt8,Similar to,0.12,14,tt14
8,tt8,Similar to,0.74,15,tt15
8,tt8,Similar to,0.22,16,tt16
8,tt8,Similar to,0.14,17,tt17
8,tt8,Similar to,0.4,18,tt18
8,tt8,Similar to,0.04,19,tt19
8,tt8,Similar to,0.11,20,tt20
8,tt8,Similar to,0.86,21,tt21
8,tt8,Similar to,0.81,22,tt22
8,tt8,Similar to,0.11,23,tt23
8,tt8,Similar to,0.15,24,tt24
8,tt8,Similar to,0.09,25,tt25
8,tt8,Similar to,0.8,26,tt26
8,tt8,Similar to,0.33,27,tt27
8,tt8,Similar to,0.5,28,tt28
8,tt8,Similar to,0.59,29,tt29
8,tt8,Similar to,0.08,30,tt30
8,tt8,Similar to,0.31,31,tt31
8,tt8,Similar to,0.52,32,tt32
8,tt8,Similar to,0.33,33,tt33
8,tt8,Similar to,0.07,34,tt34
8,tt8,Similar to,0.2,35,tt35
8,tt8,Similar to,0,36,tt36
8,tt8,Similar to,0.27,37,tt37
8,tt8,Similar to,0.8,38,tt38
8,tt8,Similar to,0.3,39,tt39
8,tt8,Similar to,0.8,40,tt40
8,tt8,Similar to,0.13,41,tt41
8,tt8,Similar to,0.13,42,tt42
8,tt8,Similar to,0.3,43,tt43
8,tt8,Similar to,0.8,44,tt44
8,tt8,Similar to,0.16,45,tt45
8,tt8,Similar to,0.12,46,tt46
8,tt8,Similar to,0.22,47,tt47
8,tt8,Similar to,0.97,48,tt48
8,tt8,Similar to,0.71,49,tt49
8,tt8,Similar to,0.72,50,tt50
8,tt8,Similar to,0.74,51,tt51
8,tt8,Similar to,0.33,52,tt52
8,tt8,Similar to,0.39,53,tt53
8,tt8,Similar to,0.55,54,tt54
8,tt8,Similar to,0.83,55,tt55
8,tt8,Similar to,0.74,56,tt56
8,tt8,Similar to,0.98,57,tt57
8,tt8,Similar to,0.96,58,tt58
8,tt8,Similar to,0.32,59,tt59
8,tt8,Similar to,0.92,60,tt60
8,tt8,Similar to,0.48,61,tt61
8,tt8,Similar to,0.22,62,tt62
8,tt8,Similar to,0.72,63,tt63
8,tt8,Similar to,0.13,64,tt64
8,tt8,Similar to,0.77,65,tt65
8,tt8,Similar to,0.15,66,tt66
8,tt8,Similar to,0.53,67,tt67
8,tt8,Similar to,0.21,68,tt68
8,tt8,Similar to,0.88,69,tt69
8,tt8,Similar to,0.55,70,tt70
8,tt8,Similar to,0.84,71,tt71
8,tt8,Similar to,0.33,72,tt72
8,tt8,Similar to,0.3,73,tt73
8,tt8,Similar to,0.89,74,tt74
8,tt8,Similar to,0.69,75,tt75
8,tt8,Similar to,0.21,76,tt76
8,tt8,Similar to,0.38,77,tt77
8,tt8,Similar to,0.92,78,tt78
8,tt8,Similar to,0.09,79,tt79
8,tt8,Similar to,0.29,80,tt80
8,tt8,Similar to,0.03,81,tt81
8,tt8,Similar to,0.47,82,tt82
8,tt8,Similar to,0.29,83,tt83
8,tt8,Similar to,0.09,84,tt84
8,tt8,Similar to,0.57,85,tt85
8,tt8,Similar to,0.17,86,tt86
8,tt8,Similar to,0.19,87,tt87
8,tt8,Similar to,0.38,88,tt88
8,tt8,Similar to,0.04,89,tt89
8,tt8,Similar to,0.26,90,tt90
8,tt8,Similar to,0.4,91,tt91
8,tt8,Similar to,0.86,92,tt92
8,tt8,Similar to,0.66,93,tt93
8,tt8,Similar to,0.31,94,tt94
8,tt8,Similar to,0.2,95,tt95
8,tt8,Similar to,0.57,96,tt96
8,tt8,Similar to,0.23,97,tt97
8,tt8,Similar to,0.98,98,tt98
8,tt8,Similar to,0.05,99,tt99
8,tt8,Similar to,0.45,100,tt100
80,tt80,Similar to,0.74,81,tt81
80,tt80,Similar to,0.6,82,tt82
80,tt80,Similar to,0.56,83,tt83
80,tt80,Similar to,0.84,84,tt84
80,tt80,Similar to,0.34,85,tt85
80,tt80,Similar to,0.51,86,tt86
80,tt80,Similar to,0.05,87,tt87
80,tt80,Similar to,0.37,88,tt88
80,tt80,Similar to,0.91,89,tt89
80,tt80,Similar to,0.98,90,tt90
80,tt80,Similar to,0.92,91,tt91
80,tt80,Similar to,0.48,92,tt92
80,tt80,Similar to,0.11,93,tt93
80,tt80,Similar to,0.24,94,tt94
